datetime,symbol,open,high,low,close,RSI
2022-07-19 23:00:00,OANDA:NZDJPY,86.022,86.597,85.96,86.134,
2022-07-20 23:00:00,OANDA:NZDJPY,86.134,86.282,85.576,85.894,
2022-07-21 23:00:00,OANDA:NZDJPY,85.894,85.982,84.9,85.088,
2022-07-24 23:00:00,OANDA:NZDJPY,85.088,85.762,84.772,85.588,
2022-07-25 23:00:00,OANDA:NZDJPY,85.588,85.642,84.992,85.332,
2022-07-26 23:00:00,OANDA:NZDJPY,85.332,85.672,84.996,85.576,
2022-07-27 23:00:00,OANDA:NZDJPY,85.576,85.576,84.245,84.468,
2022-07-28 23:00:00,OANDA:NZDJPY,84.468,84.796,83.519,83.807,
2022-07-31 23:00:00,OANDA:NZDJPY,83.807,83.908,83.118,83.348,
2022-08-01 23:00:00,OANDA:NZDJPY,83.348,83.45,82.134,83.282,
2022-08-02 23:00:00,OANDA:NZDJPY,83.282,84.17,82.756,83.984,
2022-08-03 23:00:00,OANDA:NZDJPY,83.984,84.757,83.646,83.761,
2022-08-04 23:00:00,OANDA:NZDJPY,83.761,84.622,83.458,84.286,
2022-08-07 23:00:00,OANDA:NZDJPY,84.286,84.968,84.218,84.878,
2022-08-08 23:00:00,OANDA:NZDJPY,84.878,85.032,84.518,84.976,41.06481481481481
2022-08-09 23:00:00,OANDA:NZDJPY,84.976,85.364,84.214,85.094,42.19834210403758
2022-08-10 23:00:00,OANDA:NZDJPY,85.094,85.63,84.978,85.52,46.219873143059004
2022-08-11 23:00:00,OANDA:NZDJPY,85.52,86.254,85.484,86.172,51.75269708073771
2022-08-14 23:00:00,OANDA:NZDJPY,86.172,86.174,84.374,84.842,42.21254507914456
2022-08-15 23:00:00,OANDA:NZDJPY,84.842,85.312,84.425,85.181,44.99578727523258
2022-08-16 23:00:00,OANDA:NZDJPY,85.181,85.514,84.7,84.832,42.71488296812938
2022-08-17 23:00:00,OANDA:NZDJPY,84.832,85.121,84.534,85.028,44.41891425502214
2022-08-18 23:00:00,OANDA:NZDJPY,85.028,85.174,84.378,84.524,41.03838161302
2022-08-21 23:00:00,OANDA:NZDJPY,84.524,85.176,84.416,84.853,44.03272368302248
2022-08-22 23:00:00,OANDA:NZDJPY,84.853,85.292,84.529,84.966,45.064655720947435
2022-08-23 23:00:00,OANDA:NZDJPY,84.966,85.041,84.407,84.872,44.33238426391876
2022-08-24 23:00:00,OANDA:NZDJPY,84.872,85.313,84.68,84.958,45.2095789012462
2022-08-25 23:00:00,OANDA:NZDJPY,84.958,85.154,84.254,84.384,40.60993922674039
2022-08-28 23:00:00,OANDA:NZDJPY,84.384,85.522,84.325,85.364,49.96898424664427
2022-08-29 23:00:00,OANDA:NZDJPY,85.364,85.662,84.993,85.078,47.610954415601206
2022-08-30 23:00:00,OANDA:NZDJPY,85.078,85.19,84.831,85.05,47.37524500375566
2022-08-31 23:00:00,OANDA:NZDJPY,85.05,85.25,84.766,85.24,49.21265387633921
2022-09-01 23:00:00,OANDA:NZDJPY,85.24,86.034,84.887,85.704,53.484021454216936
2022-09-04 23:00:00,OANDA:NZDJPY,85.704,85.761,85.226,85.684,53.27603262895329
2022-09-05 23:00:00,OANDA:NZDJPY,85.684,86.54,85.518,86.259,58.297189653069324
2022-09-06 23:00:00,OANDA:NZDJPY,86.259,87.391,86.006,87.334,65.71525026621087
2022-09-07 23:00:00,OANDA:NZDJPY,87.334,87.514,86.752,87.252,64.76883612869652
2022-09-08 23:00:00,OANDA:NZDJPY,87.252,87.632,86.784,87.058,62.476367584156534
2022-09-11 23:00:00,OANDA:NZDJPY,87.058,87.872,86.5,87.658,66.4334753234391
2022-09-12 23:00:00,OANDA:NZDJPY,87.658,87.737,86.44,86.732,56.5259480478598
2022-09-13 23:00:00,OANDA:NZDJPY,86.732,86.922,85.597,85.972,49.9427349314853
2022-09-14 23:00:00,OANDA:NZDJPY,85.972,86.36,85.586,85.614,47.15669378663954
2022-09-15 23:00:00,OANDA:NZDJPY,85.614,85.787,85.159,85.65,47.47401097737061
2022-09-18 23:00:00,OANDA:NZDJPY,85.65,85.742,85.05,85.348,45.03111249005629
2022-09-19 23:00:00,OANDA:NZDJPY,85.348,85.473,84.536,84.726,40.41801530734006
2022-09-20 23:00:00,OANDA:NZDJPY,84.726,84.942,84.239,84.3,37.57862733967844
2022-09-21 23:00:00,OANDA:NZDJPY,84.3,85.064,82.517,83.226,31.559200833339002
2022-09-22 23:00:00,OANDA:NZDJPY,83.226,83.374,82.194,82.35,27.66648502644718
2022-09-25 23:00:00,OANDA:NZDJPY,82.35,82.686,81.392,81.54,24.64003431220992
2022-09-26 23:00:00,OANDA:NZDJPY,81.54,82.56,81.466,81.596,25.248849102643504
2022-09-27 23:00:00,OANDA:NZDJPY,81.596,82.616,80.582,82.552,34.915511419671816
2022-09-28 23:00:00,OANDA:NZDJPY,82.552,82.702,81.756,82.69,36.19813122342615
2022-09-29 23:00:00,OANDA:NZDJPY,82.69,83.038,80.946,81.03,28.836464636224978
2022-10-02 23:00:00,OANDA:NZDJPY,81.03,82.824,81.03,82.71,41.748214714871544
2022-10-03 23:00:00,OANDA:NZDJPY,82.71,83.294,82.299,82.592,41.183013448299235
2022-10-04 23:00:00,OANDA:NZDJPY,82.592,83.482,81.981,83.012,44.08468314791419
2022-10-05 23:00:00,OANDA:NZDJPY,83.012,84.016,81.786,82.118,39.6057335261063
2022-10-06 23:00:00,OANDA:NZDJPY,82.118,82.283,81.403,81.517,36.8921449816405
2022-10-09 23:00:00,OANDA:NZDJPY,81.517,81.856,80.844,81.114,35.1528939198663
2022-10-10 23:00:00,OANDA:NZDJPY,81.114,82.291,80.696,81.426,37.6053973585273
2022-10-11 23:00:00,OANDA:NZDJPY,81.426,82.624,81.314,82.421,44.778110435236556
2022-10-12 23:00:00,OANDA:NZDJPY,82.421,83.112,81.171,83.036,48.70331633123246
2022-10-13 23:00:00,OANDA:NZDJPY,83.036,83.741,82.564,82.694,46.714746486268155
2022-10-16 23:00:00,OANDA:NZDJPY,82.694,84.012,82.478,83.994,54.34550617373849
2022-10-17 23:00:00,OANDA:NZDJPY,83.994,85.248,83.634,84.854,58.57212585397556
2022-10-18 23:00:00,OANDA:NZDJPY,84.854,85.234,84.674,84.99,59.21515928137852
2022-10-19 23:00:00,OANDA:NZDJPY,84.99,85.962,84.3,85.27,60.5720621821899
2022-10-20 23:00:00,OANDA:NZDJPY,85.27,86.482,84.106,85.046,58.88425112805382
2022-10-23 23:00:00,OANDA:NZDJPY,85.046,86.212,84.182,84.852,57.39267196906687
2022-10-24 23:00:00,OANDA:NZDJPY,84.852,85.278,84.473,85.158,59.15035211703169
2022-10-25 23:00:00,OANDA:NZDJPY,85.158,85.587,84.838,85.456,60.84441222774111
2022-10-26 23:00:00,OANDA:NZDJPY,85.456,85.591,84.826,85.26,59.10816149909077
2022-10-27 23:00:00,OANDA:NZDJPY,85.26,86.152,85.088,85.75,62.02563520775924
2022-10-30 22:00:00,OANDA:NZDJPY,85.75,86.524,85.503,86.472,65.88760064197169
2022-10-31 22:00:00,OANDA:NZDJPY,86.472,86.936,86.3,86.584,66.45747501160857
2022-11-01 22:00:00,OANDA:NZDJPY,86.584,86.721,85.979,86.052,61.22536870338111
2022-11-02 22:00:00,OANDA:NZDJPY,86.052,86.194,85.164,85.583,56.96737673407812
2022-11-03 22:00:00,OANDA:NZDJPY,85.583,87.144,85.35,86.952,64.68739713353379
2022-11-06 23:00:00,OANDA:NZDJPY,86.952,87.15,86.176,87.106,65.43852665380638
2022-11-07 23:00:00,OANDA:NZDJPY,87.106,87.235,86.596,86.792,62.51849714315318
2022-11-08 23:00:00,OANDA:NZDJPY,86.792,86.792,85.894,86.164,57.03670187534904
2022-11-09 23:00:00,OANDA:NZDJPY,86.164,86.266,84.64,84.95,48.232366467458135
2022-11-10 23:00:00,OANDA:NZDJPY,84.95,85.574,83.851,84.963,48.324355790462
2022-11-13 23:00:00,OANDA:NZDJPY,84.963,85.774,84.728,85.291,50.70449105942467
2022-11-14 23:00:00,OANDA:NZDJPY,85.291,86.11,85.274,85.768,54.021166022862474
2022-11-15 23:00:00,OANDA:NZDJPY,85.768,86.276,85.482,85.818,54.36774625252533
2022-11-16 23:00:00,OANDA:NZDJPY,85.818,85.97,85.16,85.936,55.22552061736488
2022-11-17 23:00:00,OANDA:NZDJPY,85.936,86.748,85.714,86.378,58.381353801656175
2022-11-20 23:00:00,OANDA:NZDJPY,86.378,86.908,86.034,86.694,60.523605382989366
2022-11-21 23:00:00,OANDA:NZDJPY,86.694,87.046,86.62,86.889,61.829309435965044
2022-11-22 23:00:00,OANDA:NZDJPY,86.889,87.46,86.398,87.197,63.862447160696156
2022-11-23 23:00:00,OANDA:NZDJPY,87.197,87.197,86.434,86.861,60.10151544194889
2022-11-24 23:00:00,OANDA:NZDJPY,86.861,87.082,86.605,86.971,60.91307333772886
2022-11-27 23:00:00,OANDA:NZDJPY,86.971,86.971,85.512,85.65,48.22651542719425
2022-11-28 23:00:00,OANDA:NZDJPY,85.65,86.298,85.436,86.018,51.27124215294021
2022-11-29 23:00:00,OANDA:NZDJPY,86.018,87.056,85.876,86.946,57.98186107511809
2022-11-30 23:00:00,OANDA:NZDJPY,86.946,87.092,86.112,86.238,52.088183010445775
