datetime,symbol,open,high,low,close,RSI
2023-09-08 19:45:00,OANDA:EURJPY,158.206,158.2205,158.162,158.164,
2023-09-08 20:00:00,OANDA:EURJPY,158.164,158.202,158.111,158.122,
2023-09-08 20:15:00,OANDA:EURJPY,158.122,158.1345,158.078,158.122,
2023-09-08 20:30:00,OANDA:EURJPY,158.122,158.14,158.103,158.112,
2023-09-08 20:45:00,OANDA:EURJPY,158.112,158.1605,158.086,158.142,
2023-09-08 21:00:00,OANDA:EURJPY,158.142,158.2165,158.127,158.199,
2023-09-08 21:15:00,OANDA:EURJPY,158.199,158.214,158.174,158.174,
2023-09-08 21:30:00,OANDA:EURJPY,158.174,158.193,158.153,158.174,
2023-09-08 21:45:00,OANDA:EURJPY,158.174,158.193,158.164,158.19,
2023-09-08 22:00:00,OANDA:EURJPY,158.19,158.2145,158.176,158.204,
2023-09-08 22:15:00,OANDA:EURJPY,158.204,158.212,158.162,158.169,
2023-09-08 22:30:00,OANDA:EURJPY,158.169,158.184,158.159,158.176,
2023-09-08 22:45:00,OANDA:EURJPY,158.176,158.181,158.122,158.157,
2023-09-10 23:00:00,OANDA:EURJPY,158.157,158.157,157.412,157.424,
2023-09-10 23:15:00,OANDA:EURJPY,157.424,157.517,157.28,157.296,11.111111111110826
2023-09-10 23:30:00,OANDA:EURJPY,157.296,157.332,157.168,157.312,12.462666304644321
2023-09-10 23:45:00,OANDA:EURJPY,157.312,157.341,157.159,157.324,13.524666267771208
2023-09-11 00:00:00,OANDA:EURJPY,157.324,157.696,157.296,157.624,34.81577898982023
2023-09-11 00:15:00,OANDA:EURJPY,157.624,157.734,157.6,157.646,36.05906544290056
2023-09-11 00:30:00,OANDA:EURJPY,157.646,157.696,157.638,157.658,36.76752030242009
2023-09-11 00:45:00,OANDA:EURJPY,157.658,157.666,157.557,157.597,34.664920200561646
2023-09-11 01:00:00,OANDA:EURJPY,157.597,157.702,157.593,157.658,38.45517630195025
2023-09-11 01:15:00,OANDA:EURJPY,157.658,157.728,157.658,157.722,42.24113279625332
2023-09-11 01:30:00,OANDA:EURJPY,157.722,157.734,157.618,157.634,38.71461251752063
2023-09-11 01:45:00,OANDA:EURJPY,157.634,157.712,157.604,157.672,41.005013610828435
2023-09-11 02:00:00,OANDA:EURJPY,157.672,157.702,157.401,157.476,33.956000807897716
2023-09-11 02:15:00,OANDA:EURJPY,157.476,157.506,157.371,157.393,31.487484450345953
2023-09-11 02:30:00,OANDA:EURJPY,157.393,157.45,157.322,157.412,32.69372854131656
2023-09-11 02:45:00,OANDA:EURJPY,157.412,157.473,157.327,157.442,34.65014912422222
2023-09-11 03:00:00,OANDA:EURJPY,157.442,157.552,157.373,157.486,37.5187650202851
2023-09-11 03:15:00,OANDA:EURJPY,157.486,157.592,157.384,157.465,36.69094113478087
2023-09-11 03:30:00,OANDA:EURJPY,157.465,157.477,157.341,157.434,35.4475639454969
2023-09-11 03:45:00,OANDA:EURJPY,157.434,157.512,157.4095,157.482,38.90017936803073
2023-09-11 04:00:00,OANDA:EURJPY,157.482,157.491,157.334,157.381,34.69514891215386
2023-09-11 04:15:00,OANDA:EURJPY,157.381,157.409,157.318,157.342,33.20263624459109
2023-09-11 04:30:00,OANDA:EURJPY,157.342,157.346,157.2,157.256,30.12514424439658
