datetime,symbol,open,high,low,close,RSI
2023-09-08 19:30:00,OANDA:CHFJPY,165.534,165.548,165.472,165.491,
2023-09-08 19:45:00,OANDA:CHFJPY,165.491,165.506,165.444,165.47,
2023-09-08 20:00:00,OANDA:CHFJPY,165.47,165.504,165.411,165.432,
2023-09-08 20:15:00,OANDA:CHFJPY,165.432,165.44,165.378,165.429,
2023-09-08 20:30:00,OANDA:CHFJPY,165.429,165.438,165.408,165.426,
2023-09-08 20:45:00,OANDA:CHFJPY,165.426,165.466,165.361,165.458,
2023-09-08 21:00:00,OANDA:CHFJPY,165.458,165.5,165.427,165.493,
2023-09-08 21:15:00,OANDA:CHFJPY,165.493,165.515,165.462,165.475,
2023-09-08 21:30:00,OANDA:CHFJPY,165.475,165.508,165.464,165.484,
2023-09-08 21:45:00,OANDA:CHFJPY,165.484,165.542,165.48,165.534,
2023-09-08 22:00:00,OANDA:CHFJPY,165.534,165.574,165.509,165.572,
2023-09-08 22:15:00,OANDA:CHFJPY,165.572,165.587,165.494,165.512,
2023-09-08 22:30:00,OANDA:CHFJPY,165.512,165.515,165.456,165.48,
2023-09-08 22:45:00,OANDA:CHFJPY,165.48,165.539,165.478,165.538,
2023-09-10 23:00:00,OANDA:CHFJPY,165.538,165.538,165.053,165.053,25.170068027212483
2023-09-10 23:30:00,OANDA:CHFJPY,165.053,165.053,164.503,164.527,15.326606479024305
2023-09-10 23:45:00,OANDA:CHFJPY,164.527,164.6045,164.522,164.569,18.0814316541658
2023-09-11 00:00:00,OANDA:CHFJPY,164.569,165.044,164.569,164.96,38.22974240003373
2023-09-11 00:15:00,OANDA:CHFJPY,164.96,165.07,164.952,164.97,38.64537682009075
2023-09-11 00:30:00,OANDA:CHFJPY,164.97,165.022,164.951,164.971,38.68980407509355
2023-09-11 00:45:00,OANDA:CHFJPY,164.971,164.9745,164.844,164.905,36.79601505505036
2023-09-11 01:00:00,OANDA:CHFJPY,164.905,164.9805,164.888,164.948,38.894587412530974
2023-09-11 01:15:00,OANDA:CHFJPY,164.948,165.024,164.944,165.02,42.34645574732351
2023-09-11 01:30:00,OANDA:CHFJPY,165.02,165.026,164.9015,164.912,38.805326147904914
2023-09-11 01:45:00,OANDA:CHFJPY,164.912,164.981,164.86,164.926,39.51145965909874
2023-09-11 02:00:00,OANDA:CHFJPY,164.926,164.958,164.698,164.784,35.08877118604004
2023-09-11 02:15:00,OANDA:CHFJPY,164.784,164.816,164.684,164.708,32.96215643075511
2023-09-11 02:30:00,OANDA:CHFJPY,164.708,164.758,164.628,164.706,32.905637743966366
2023-09-11 02:45:00,OANDA:CHFJPY,164.706,164.798,164.645,164.77,36.64902218237931
2023-09-11 03:00:00,OANDA:CHFJPY,164.77,164.874,164.652,164.764,36.44373715878159
2023-09-11 03:15:00,OANDA:CHFJPY,164.764,164.858,164.656,164.728,35.17078276930366
2023-09-11 03:30:00,OANDA:CHFJPY,164.728,164.74,164.586,164.695,33.99846494422044
2023-09-11 03:45:00,OANDA:CHFJPY,164.695,164.777,164.672,164.736,36.81634609504514
2023-09-11 04:00:00,OANDA:CHFJPY,164.736,164.752,164.57,164.612,32.321792302545965
2023-09-11 04:15:00,OANDA:CHFJPY,164.612,164.646,164.55,164.554,30.44932371097372
2023-09-11 04:30:00,OANDA:CHFJPY,164.554,164.569,164.43,164.514,29.193241382046033
2023-09-11 04:45:00,OANDA:CHFJPY,164.514,164.5405,164.472,164.494,28.55888060404655
2023-09-11 05:00:00,OANDA:CHFJPY,164.494,164.539,164.349,164.4,25.729050833461663
2023-09-11 05:15:00,OANDA:CHFJPY,164.4,164.416,164.227,164.312,23.392206313338704
2023-09-11 05:30:00,OANDA:CHFJPY,164.312,164.347,164.2675,164.268,22.30153115386689
2023-09-11 05:45:00,OANDA:CHFJPY,164.268,164.34,164.242,164.327,27.202952316308593
2023-09-11 06:00:00,OANDA:CHFJPY,164.327,164.588,164.267,164.29,26.09137193638756
2023-09-11 06:15:00,OANDA:CHFJPY,164.29,164.293,164.144,164.212,23.876385941231646
2023-09-11 06:30:00,OANDA:CHFJPY,164.212,164.277,164.166,164.238,26.127614658666428
2023-09-11 06:45:00,OANDA:CHFJPY,164.238,164.264,164.156,164.204,25.082968049828143
2023-09-11 07:00:00,OANDA:CHFJPY,164.204,164.204,164.014,164.058,21.168913858653205
2023-09-11 07:15:00,OANDA:CHFJPY,164.058,164.137,163.896,163.932,18.487690770564775
2023-09-11 07:30:00,OANDA:CHFJPY,163.932,164.08,163.896,164.068,28.948403216032144
2023-09-11 07:45:00,OANDA:CHFJPY,164.068,164.068,163.976,164.022,27.65562179755337
2023-09-11 08:00:00,OANDA:CHFJPY,164.022,164.1685,163.858,163.859,23.628845950271714
2023-09-11 08:15:00,OANDA:CHFJPY,163.859,164.034,163.843,164.02,33.870951691561345
2023-09-11 08:30:00,OANDA:CHFJPY,164.02,164.03,163.914,164.014,33.689623173178916
2023-09-11 08:45:00,OANDA:CHFJPY,164.014,164.138,164.01,164.065,36.78737177908925
2023-09-11 09:00:00,OANDA:CHFJPY,164.065,164.1925,164.002,164.039,35.86744560059406
2023-09-11 09:15:00,OANDA:CHFJPY,164.039,164.127,163.895,163.932,32.28892949464921
2023-09-11 09:30:00,OANDA:CHFJPY,163.932,164.09,163.857,164.084,41.255282645789286
2023-09-11 09:45:00,OANDA:CHFJPY,164.084,164.111,164.026,164.094,41.80130509826366
2023-09-11 10:00:00,OANDA:CHFJPY,164.094,164.126,164.002,164.07,40.8206472808326
2023-09-11 10:15:00,OANDA:CHFJPY,164.07,164.212,164.055,164.188,47.35952079429839
2023-09-11 10:30:00,OANDA:CHFJPY,164.188,164.296,164.176,164.254,50.64437425252165
2023-09-11 10:45:00,OANDA:CHFJPY,164.254,164.296,164.114,164.151,45.83717641811532
2023-09-11 11:00:00,OANDA:CHFJPY,164.151,164.261,164.11,164.206,48.64061318045207
2023-09-11 11:15:00,OANDA:CHFJPY,164.206,164.292,164.186,164.224,49.5607503687489
2023-09-11 11:30:00,OANDA:CHFJPY,164.224,164.37,164.156,164.328,54.61954571279487
2023-09-11 11:45:00,OANDA:CHFJPY,164.328,164.507,164.298,164.485,60.98161984514019
2023-09-11 12:00:00,OANDA:CHFJPY,164.485,164.638,164.476,164.574,64.05778573798396
2023-09-11 12:15:00,OANDA:CHFJPY,164.574,164.712,164.558,164.663,66.87058636080776
2023-09-11 12:30:00,OANDA:CHFJPY,164.663,164.78,164.663,164.73,68.84710969580617
2023-09-11 12:45:00,OANDA:CHFJPY,164.73,164.831,164.73,164.784,70.3808923010083
2023-09-11 13:00:00,OANDA:CHFJPY,164.784,164.81,164.7055,164.76,68.76054927317071
2023-09-11 13:15:00,OANDA:CHFJPY,164.76,164.7705,164.628,164.7,64.74727898338165
2023-09-11 13:30:00,OANDA:CHFJPY,164.7,164.726,164.598,164.635,60.619484188876235
2023-09-11 13:45:00,OANDA:CHFJPY,164.635,164.68,164.466,164.564,56.39053499561049
2023-09-11 14:00:00,OANDA:CHFJPY,164.564,164.583,164.255,164.264,42.802967850511806
2023-09-11 14:15:00,OANDA:CHFJPY,164.264,164.36,164.258,164.298,44.43701068539593
2023-09-11 14:30:00,OANDA:CHFJPY,164.298,164.298,164.138,164.246,42.44002617892277
2023-09-11 14:45:00,OANDA:CHFJPY,164.246,164.374,164.2095,164.342,47.16105418501134
2023-09-11 15:00:00,OANDA:CHFJPY,164.342,164.402,164.264,164.307,45.68970472209582
2023-09-11 15:15:00,OANDA:CHFJPY,164.307,164.408,164.269,164.386,49.51805887893226
2023-09-11 15:30:00,OANDA:CHFJPY,164.386,164.395,164.219,164.257,44.056828739123205
2023-09-11 15:45:00,OANDA:CHFJPY,164.257,164.304,164.182,164.255,43.97585091801915
2023-09-11 16:00:00,OANDA:CHFJPY,164.255,164.276,164.067,164.098,38.061664956286656
2023-09-11 16:15:00,OANDA:CHFJPY,164.098,164.3,164.082,164.242,45.32471893342153
2023-09-11 16:30:00,OANDA:CHFJPY,164.242,164.278,164.11,164.276,46.90775901149742
