datetime,symbol,open,high,low,close,RSI
2021-11-17 23:00:00,OANDA:EURGBP,0.83892,0.84268,0.83834,0.84258,39.84715003725324
2021-11-18 23:00:00,OANDA:EURGBP,0.84258,0.84266,0.83855,0.83875,34.776896991603806
2021-11-21 23:00:00,OANDA:EURGBP,0.83875,0.84037,0.83807,0.83865,34.652915158218086
2021-11-22 23:00:00,OANDA:EURGBP,0.83865,0.84314,0.83854,0.8409,39.84901150752381
2021-11-23 23:00:00,OANDA:EURGBP,0.8409,0.8415,0.83851,0.84035,39.031984404578765
2021-11-24 23:00:00,OANDA:EURGBP,0.84035,0.8436,0.83988,0.84138,41.4529207122841
2021-11-25 23:00:00,OANDA:EURGBP,0.84138,0.84959,0.84112,0.84883,55.28380327069351
2021-11-28 23:00:00,OANDA:EURGBP,0.84883,0.84883,0.84462,0.84798,53.72438210413042
2021-11-29 23:00:00,OANDA:EURGBP,0.84798,0.85382,0.84734,0.85245,60.09860026863626
2021-11-30 23:00:00,OANDA:EURGBP,0.85245,0.853,0.8493,0.85273,60.465951231452
2021-12-01 23:00:00,OANDA:EURGBP,0.85273,0.85302,0.84895,0.8497,54.60711249017746
2021-12-02 23:00:00,OANDA:EURGBP,0.8497,0.85512,0.84932,0.85462,61.18397640847065
2021-12-05 23:00:00,OANDA:EURGBP,0.85462,0.85513,0.85004,0.85086,54.66542358206026
2021-12-06 23:00:00,OANDA:EURGBP,0.85086,0.85142,0.8489,0.85096,54.803340222304676
2021-12-07 23:00:00,OANDA:EURGBP,0.85096,0.85995,0.85044,0.85908,64.30043450474825
2021-12-08 23:00:00,OANDA:EURGBP,0.85908,0.85929,0.85404,0.85428,56.7138941933395
2021-12-09 23:00:00,OANDA:EURGBP,0.85428,0.85531,0.85258,0.85326,55.22284404758959
2021-12-12 23:00:00,OANDA:EURGBP,0.85326,0.85501,0.85006,0.85415,56.30237508135094
2021-12-13 23:00:00,OANDA:EURGBP,0.85415,0.85532,0.85082,0.85106,51.64678165740957
2021-12-14 23:00:00,OANDA:EURGBP,0.85106,0.8528,0.84861,0.85168,52.49557178374851
2021-12-15 23:00:00,OANDA:EURGBP,0.85168,0.85284,0.84536,0.85046,50.61283995479736
2021-12-16 23:00:00,OANDA:EURGBP,0.85046,0.85277,0.84881,0.84882,48.1147245422787
2021-12-19 23:00:00,OANDA:EURGBP,0.84882,0.85506,0.84849,0.85367,55.16283232258294
2021-12-20 23:00:00,OANDA:EURGBP,0.85367,0.85494,0.85008,0.85034,50.12788459644051
2021-12-21 23:00:00,OANDA:EURGBP,0.85034,0.85128,0.84804,0.84808,46.99293969794814
2021-12-22 23:00:00,OANDA:EURGBP,0.84808,0.84986,0.84158,0.84444,42.394240327921565
2021-12-23 23:00:00,OANDA:EURGBP,0.84444,0.84646,0.84329,0.84502,43.34560561382821
2021-12-26 23:00:00,OANDA:EURGBP,0.84502,0.84552,0.84239,0.84245,40.17915982868876
2021-12-27 23:00:00,OANDA:EURGBP,0.84245,0.84336,0.84021,0.84204,39.68114010860424
2021-12-28 23:00:00,OANDA:EURGBP,0.84204,0.84245,0.84028,0.84132,38.77227323113949
2021-12-29 23:00:00,OANDA:EURGBP,0.84132,0.84168,0.83798,0.83877,35.65728259804914
2021-12-30 23:00:00,OANDA:EURGBP,0.83877,0.84152,0.83682,0.84037,38.97042651240905
2022-01-02 23:00:00,OANDA:EURGBP,0.84037,0.8419,0.83722,0.83822,36.26792021519558
2022-01-03 23:00:00,OANDA:EURGBP,0.83822,0.83948,0.83362,0.83436,31.980027447530404
2022-01-04 23:00:00,OANDA:EURGBP,0.83436,0.83724,0.8335,0.83447,32.22593669009025
2022-01-05 23:00:00,OANDA:EURGBP,0.83447,0.83722,0.83421,0.8347,32.773205425430355
2022-01-06 23:00:00,OANDA:EURGBP,0.8347,0.83657,0.8337,0.83593,35.760652328853666
2022-01-09 23:00:00,OANDA:EURGBP,0.83593,0.83657,0.83321,0.83418,33.48097437124502
2022-01-10 23:00:00,OANDA:EURGBP,0.83418,0.83498,0.83238,0.83386,33.06588196184712
2022-01-11 23:00:00,OANDA:EURGBP,0.83386,0.83554,0.83281,0.83485,35.721011046260436
2022-01-12 23:00:00,OANDA:EURGBP,0.83485,0.83604,0.83366,0.8356,37.73605930108745
2022-01-13 23:00:00,OANDA:EURGBP,0.8356,0.83624,0.83418,0.83442,35.83278075077836
2022-01-16 23:00:00,OANDA:EURGBP,0.83442,0.8362,0.83421,0.83596,40.080331773134375
2022-01-17 23:00:00,OANDA:EURGBP,0.83596,0.8379,0.83264,0.83304,35.30785780518587
2022-01-18 23:00:00,OANDA:EURGBP,0.83304,0.83418,0.83131,0.8333,36.038169614937395
2022-01-19 23:00:00,OANDA:EURGBP,0.8333,0.83391,0.83056,0.8317,33.529651999220356
2022-01-20 23:00:00,OANDA:EURGBP,0.8317,0.83768,0.8316,0.83694,46.63156921727074
2022-01-23 23:00:00,OANDA:EURGBP,0.83694,0.84226,0.83512,0.83935,51.37842821710325
2022-01-24 23:00:00,OANDA:EURGBP,0.83935,0.84016,0.83578,0.83696,46.921277985154774
2022-01-25 23:00:00,OANDA:EURGBP,0.83696,0.83712,0.83422,0.8348,43.26799151904343
2022-01-26 23:00:00,OANDA:EURGBP,0.8348,0.83579,0.83208,0.83284,40.20869955197891
2022-01-27 23:00:00,OANDA:EURGBP,0.83284,0.83343,0.83055,0.83171,38.51778168448723
2022-01-30 23:00:00,OANDA:EURGBP,0.83171,0.83584,0.8305,0.83548,46.58805864961639
2022-01-31 23:00:00,OANDA:EURGBP,0.83548,0.83602,0.83182,0.83356,43.459339405889295
2022-02-01 23:00:00,OANDA:EURGBP,0.83356,0.83514,0.83243,0.83286,42.34285261982349
2022-02-02 23:00:00,OANDA:EURGBP,0.83286,0.84169,0.82852,0.84114,56.559131793782676
2022-02-03 23:00:00,OANDA:EURGBP,0.84114,0.84702,0.84052,0.84633,62.757695179485594
2022-02-06 23:00:00,OANDA:EURGBP,0.84633,0.84782,0.84387,0.84527,60.84800853889875
2022-02-07 23:00:00,OANDA:EURGBP,0.84527,0.84573,0.84129,0.8427,56.36932954971049
2022-02-08 23:00:00,OANDA:EURGBP,0.8427,0.84508,0.8413,0.84397,58.01394336662754
2022-02-09 23:00:00,OANDA:EURGBP,0.84397,0.84462,0.84108,0.84265,55.66532895509134
2022-02-10 23:00:00,OANDA:EURGBP,0.84265,0.8431,0.83594,0.83672,46.548383016685435
