datetime,symbol,open,high,low,close,RSI
2023-09-01 17:00:00,OANDA:AUDJPY,94.295,94.33,94.202,94.24,51.214927353913254
2023-09-01 18:00:00,OANDA:AUDJPY,94.24,94.286,94.174,94.246,51.585314814327205
2023-09-01 19:00:00,OANDA:AUDJPY,94.246,94.313,94.22,94.278,53.6083014069599
2023-09-01 20:00:00,OANDA:AUDJPY,94.278,94.308,94.216,94.284,53.99644572646461
2023-09-01 21:00:00,OANDA:AUDJPY,94.284,94.301,94.251,94.266,52.575293485332956
2023-09-01 22:00:00,OANDA:AUDJPY,94.266,94.401,94.239,94.311,55.71343226596128
2023-09-03 23:00:00,OANDA:AUDJPY,94.311,94.327,94.2,94.303,55.01644922971016
2023-09-04 00:00:00,OANDA:AUDJPY,94.303,94.333,94.251,94.282,53.13723941076685
2023-09-04 01:00:00,OANDA:AUDJPY,94.282,94.296,94.194,94.24,49.495857369434184
2023-09-04 02:00:00,OANDA:AUDJPY,94.24,94.486,94.228,94.438,62.53153790690254
2023-09-04 03:00:00,OANDA:AUDJPY,94.438,94.509,94.352,94.422,61.1578180862413
2023-09-04 04:00:00,OANDA:AUDJPY,94.422,94.602,94.42,94.56,67.7404698355291
2023-09-04 05:00:00,OANDA:AUDJPY,94.56,94.58,94.483,94.498,62.60692978176693
2023-09-04 06:00:00,OANDA:AUDJPY,94.498,94.513,94.467,94.509,63.14063600472392
2023-09-04 07:00:00,OANDA:AUDJPY,94.509,94.68,94.504,94.643,68.95384300071312
2023-09-04 08:00:00,OANDA:AUDJPY,94.643,94.716,94.571,94.631,67.92076842857179
2023-09-04 09:00:00,OANDA:AUDJPY,94.631,94.715,94.592,94.648,68.63762859486106
2023-09-04 10:00:00,OANDA:AUDJPY,94.648,94.696,94.607,94.642,68.05955041033307
2023-09-04 11:00:00,OANDA:AUDJPY,94.642,94.663,94.555,94.648,68.34664744593188
2023-09-04 12:00:00,OANDA:AUDJPY,94.648,94.701,94.632,94.644,67.9084148266619
2023-09-04 13:00:00,OANDA:AUDJPY,94.644,94.72,94.64,94.654,68.45300545934698
2023-09-04 14:00:00,OANDA:AUDJPY,94.654,94.662,94.576,94.614,63.78989644009589
2023-09-04 15:00:00,OANDA:AUDJPY,94.614,94.687,94.58,94.602,62.41621380926638
2023-09-04 16:00:00,OANDA:AUDJPY,94.602,94.604,94.49,94.551,56.816303183650525
2023-09-04 17:00:00,OANDA:AUDJPY,94.551,94.616,94.541,94.608,61.025100763676846
2023-09-04 18:00:00,OANDA:AUDJPY,94.608,94.648,94.598,94.626,62.275487031313624
2023-09-04 19:00:00,OANDA:AUDJPY,94.626,94.648,94.626,94.632,62.70499702092064
2023-09-04 20:00:00,OANDA:AUDJPY,94.632,94.64,94.626,94.628,62.19659222117054
2023-09-04 21:00:00,OANDA:AUDJPY,94.628,94.638,94.622,94.634,62.68531570107973
2023-09-04 22:00:00,OANDA:AUDJPY,94.634,94.684,94.629,94.648,63.85937329372828
2023-09-04 23:00:00,OANDA:AUDJPY,94.648,94.678,94.563,94.65,64.03347169875556
2023-09-05 00:00:00,OANDA:AUDJPY,94.65,94.689,94.646,94.654,64.40281434442382
2023-09-05 01:00:00,OANDA:AUDJPY,94.654,94.708,94.622,94.628,60.0837840235026
2023-09-05 02:00:00,OANDA:AUDJPY,94.628,94.656,94.518,94.526,46.81864622402677
2023-09-05 03:00:00,OANDA:AUDJPY,94.526,94.576,94.296,94.368,34.21677235496266
2023-09-05 04:00:00,OANDA:AUDJPY,94.368,94.397,94.225,94.3,30.42157409905585
2023-09-05 05:00:00,OANDA:AUDJPY,94.3,94.358,94.238,94.3,30.421574099055846
2023-09-05 06:00:00,OANDA:AUDJPY,94.3,94.341,94.135,94.243,27.460562146415764
2023-09-05 07:00:00,OANDA:AUDJPY,94.243,94.306,93.988,93.988,18.69425546606689
2023-09-05 08:00:00,OANDA:AUDJPY,93.988,94.005,93.682,93.764,14.358162216083308
2023-09-05 09:00:00,OANDA:AUDJPY,93.764,93.772,93.61,93.684,13.182171111009744
2023-09-05 10:00:00,OANDA:AUDJPY,93.684,93.792,93.592,93.75,19.071240817379177
2023-09-05 11:00:00,OANDA:AUDJPY,93.75,93.898,93.729,93.869,28.489972560975893
2023-09-05 12:00:00,OANDA:AUDJPY,93.869,93.894,93.724,93.74,25.082117079662183
2023-09-05 13:00:00,OANDA:AUDJPY,93.74,93.853,93.636,93.788,28.508830234786558
2023-09-05 14:00:00,OANDA:AUDJPY,93.788,93.956,93.764,93.924,37.264475240704805
2023-09-05 15:00:00,OANDA:AUDJPY,93.924,94.068,93.878,93.977,40.33140075832527
2023-09-05 16:00:00,OANDA:AUDJPY,93.977,94.135,93.916,94.13,48.20349673554709
2023-09-05 17:00:00,OANDA:AUDJPY,94.13,94.249,94.122,94.212,51.86855233240585
2023-09-05 18:00:00,OANDA:AUDJPY,94.212,94.264,94.191,94.249,53.46847847172644
2023-09-05 19:00:00,OANDA:AUDJPY,94.249,94.304,94.188,94.285,55.03463300538373
2023-09-05 20:00:00,OANDA:AUDJPY,94.285,94.321,94.252,94.302,55.7913366855547
2023-09-05 21:00:00,OANDA:AUDJPY,94.302,94.32,94.227,94.227,51.66080552489345
2023-09-05 22:00:00,OANDA:AUDJPY,94.227,94.238,94.166,94.217,51.117391008319714
